formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Gd4 S8 Sr2,3,0.0,0.0,0.1429,0.0,0.0,0.2857,0.0,0.0,0.2857,0.0,0.0,1.63,0.7283,1.0,0.4333,5.0,2.1853,7.0
Ga2 Gd1,2,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.0,3.0,0.61,0.2876,0.5,0.2357,4.0,1.8856,13.0
Cd4 Gd4 O28 Sb4 Ti4,5,0.0,0.0,0.0,0.6364,0.0,0.0909,0.0909,0.0,0.0909,0.1818,-0.7273,2.24,0.8946,1.2,0.4663,6.0,1.9113,6.0
Br2 Gd2 O2,3,0.0,0.0,0.0,0.3333,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0,2.24,0.963,1.2,0.4905,6.0,2.4944,6.0
B2 C1 Gd1 Ni2,4,0.0,0.0,0.0,0.0,0.0,0.1667,0.3333,0.0,0.1667,0.3333,1.5,1.35,0.3961,1.1,0.3841,6.0,2.1344,9.0
Gd6 O14 Ru2,3,0.0,0.0,0.0,0.6364,0.0,0.2727,0.0,0.0,0.2727,0.0909,-0.1818,2.24,0.9923,1.2,0.5334,6.0,2.6442,6.333333333333333
B2 Co8 Gd2,3,0.0,0.0,0.0,0.0,0.0,0.1667,0.1667,0.0,0.1667,0.6667,2.3333,0.84,0.2717,0.95,0.2745,6.0,1.7951,16.0
Gd4 Se8 Sr2,3,0.0,0.0,0.1429,0.5714,0.0,0.2857,0.0,0.0,0.2857,0.0,0.0,1.6,0.7135,0.85,0.36,4.0,1.7496,7.0
Ba1 Gd2 Ni1 O5,4,0.0,0.0,0.1111,0.5556,0.0,0.2222,0.0,0.0,0.2222,0.1111,-0.0,2.55,1.0922,1.55,0.6138,6.0,2.4944,6.0
F4 Gd4 Na4 Nb4 O24 Ti4,6,0.0,0.0909,0.0,0.5455,0.0909,0.0909,0.0,0.0,0.0909,0.1818,0.0,3.05,1.0812,1.3,0.5076,6.0,1.8318,6.0
Cu2 Gd2 Sb4,3,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,0.25,-0.25,0.85,0.3518,0.45,0.1709,4.0,1.5,11.0
B1 Gd1 Pd3,3,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.6,2.4,1.0,0.389,0.95,0.3027,6.0,1.8974,12.0
Gd1 Rb1 S2,3,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,1.76,0.7964,1.35,0.5716,5.0,2.0463,6.0
Gd8 Sb6,2,0.0,0.0,0.0,0.0,0.0,0.5714,0.4286,0.0,0.5714,0.0,0.4286,0.85,0.4206,0.35,0.1732,3.0,1.4846,7.0
