formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Ca4 O16 Sc8,3,0.0,0.0,0.1429,0.5714,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,2.44,1.0944,1.2,0.5315,2.0,0.9897,7.0
Ca4 Ga2 Mn2 O10,4,0.0,0.0,0.2222,0.5556,0.0,0.0,0.0,0.0,0.0,0.1111,-0.1111,2.44,1.0696,1.2,0.5077,2.0,0.9938,6.0
Ca1 O6 Ta2,3,0.0,0.0,0.1111,0.6667,0.0,0.0,0.0,0.0,0.0,0.2222,0.0,2.44,1.0024,1.2,0.4655,4.0,1.663,12.0
Ca2 Ge2 Zn2,3,0.0,0.0,0.3333,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.0,1.01,0.418,0.55,0.2392,0.0,0.0,13.0
Au8 Ca6,2,0.0,0.0,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.5714,2.5714,1.54,0.7621,0.45,0.2227,2.0,0.9897,8.0
Ca2 Na4 O24 V8,4,0.0,0.1053,0.0526,0.6316,0.0,0.0,0.0,0.0,0.0,0.2105,-0.0,2.51,1.0333,1.2,0.4745,2.0,0.8712,8.0
As2 Ca2 Rb2,3,0.0,0.3333,0.3333,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,-0.0,1.36,0.6032,1.2,0.4905,1.0,0.4714,7.0
Ca1 Mg2 Sb2,3,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,-0.0,1.05,0.4284,0.35,0.1319,2.0,0.8944,8.0
Ca4 O28 V12,3,0.0,0.0,0.0909,0.6364,0.0,0.0,0.0,0.0,0.0,0.2727,0.2727,2.44,0.9606,1.2,0.4312,2.0,0.9621,6.0
Ca4 S16 Y8,3,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,1.58,0.7126,0.8,0.3959,2.0,0.8806,7.0
Ca1 Te1,2,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.1,0.55,0.4,0.2,1.0,0.5,10.0
Ca4 F8,2,0.0,0.0,0.3333,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,2.98,1.4048,1.3,0.6128,2.0,0.9428,8.0
Ca1 In1,2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.78,0.39,0.25,0.125,1.0,0.5,10.0
Ca2 In8 Ir2,3,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,2.8333,1.2,0.3567,0.45,0.1304,2.0,0.5774,10.0
Ca3 In1,2,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.78,0.3377,0.25,0.1083,1.0,0.433,10.0
Al48 Ca72 O144,3,0.0,0.0,0.2727,0.5455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,1.1119,1.2,0.5207,2.0,0.8624,5.833333333333333
Ca4 In4 Rh4,3,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,2.6667,1.28,0.5267,0.45,0.1841,1.0,0.4714,10.0
B24 Ca8 O44,3,0.0,0.0,0.1053,0.5789,0.0,0.0,0.3158,0.0,0.0,0.0,-0.0,2.44,0.8701,1.2,0.3594,2.0,0.6138,7.0
Bi18 Ca18 Cd8,3,0.0,0.0,0.4091,0.0,0.0,0.0,0.0,0.0,0.0,0.1818,2.4091,1.02,0.4665,0.25,0.1074,2.0,0.9045,7.5555555555555554
B4 Ca2 Rh5,3,0.0,0.0,0.1818,0.0,0.0,0.0,0.3636,0.0,0.0,0.4545,2.8182,1.28,0.4652,0.95,0.3431,3.0,1.3545,14.0
Ca4 O16 S4,3,0.0,0.0,0.1667,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,-1.3333,2.44,0.9017,1.2,0.4422,2.0,0.7638,8.0
Al4 As12 Ca12,3,0.0,0.0,0.4286,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,0.0,1.18,0.5463,0.65,0.311,1.0,0.3499,7.0
Ca2 O10 Si2 Ti2,4,0.0,0.0,0.125,0.625,0.0,0.0,0.125,0.0,0.0,0.125,-1.0,2.44,0.9755,1.2,0.44,2.0,0.857,7.0
Ca8 S2 Sb4,3,0.0,0.0,0.5714,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,0.0,1.58,0.6287,0.8,0.2837,2.0,0.6389,6.0
Ca2 Ir2 Sn4,3,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.75,1.2,0.4609,0.45,0.1709,2.0,0.7071,10.0
As1 Ca2 I1,3,0.0,0.0,0.5,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,1.66,0.73,0.65,0.277,1.0,0.433,6.0
Ca2 Cl2 H2,3,0.0,0.0,0.3333,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.8836,1.55,0.6329,3.0,1.2472,7.0
Ca2 O12 Sr4 W2,4,0.0,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.1,-0.2,2.49,1.1088,1.4,0.6055,4.0,1.5362,6.0
Au2 Ca1 Si2,3,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,1.54,0.5657,0.7,0.2557,3.0,1.3565,16.0
Ba2 Ca1 O6 W1,4,0.0,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.1,-0.2,2.55,1.1267,1.55,0.6525,4.0,1.8,6.0
Ca12 Ge4 O4,3,0.0,0.0,0.6,0.2,0.0,0.0,0.2,0.0,0.0,0.0,-0.0,2.44,0.9585,1.2,0.4754,2.0,0.8,6.0
Ca4 H12 O16 P4,4,0.0,0.0,0.1111,0.4444,0.0,0.0,0.0,0.0,0.0,0.0,-1.3333,2.44,0.8184,1.55,0.4635,3.0,0.9428,6.0
Ca6 Mn4 O14,3,0.0,0.0,0.25,0.5833,0.0,0.0,0.0,0.0,0.0,0.1667,-0.3333,2.44,1.1082,1.2,0.5281,2.0,0.986,5.666666666666667
Ca8 Nb8 O28,3,0.0,0.0,0.1818,0.6364,0.0,0.0,0.0,0.0,0.0,0.1818,0.0,2.44,1.0452,1.2,0.5042,3.0,1.2398,6.5
