formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
K2 O16 W4 Yb2,4,0.0,0.0833,0.0,0.6667,0.0,0.0833,0.0,0.0,0.0833,0.1667,-0.3333,3.44,1.1328,1.6,0.5402,6.0,2.0548,5.0
Co6 W2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.48,0.2078,0.0,0.0,2.0,0.866,12.0
C2 Li6 O14 P2 W2,5,0.0,0.2308,0.0,0.5385,0.0,0.0,0.0,0.0,0.0,0.0769,-1.0769,2.46,1.0013,0.85,0.371,4.0,1.0769,5.0
Nd8 O24 W4,3,0.0,0.0,0.0,0.6667,0.0,0.2222,0.0,0.0,0.2222,0.1111,-0.2222,2.3,0.9523,1.25,0.5285,6.0,2.5724,5.0
O18 Rb2 W6,3,0.0,0.0769,0.0,0.6923,0.0,0.0,0.0,0.0,0.0,0.2308,-0.3846,2.62,0.7707,1.75,0.5203,4.0,1.7474,6.0
Co1 O6 Pb2 W1,4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,1.56,0.6085,1.2,0.4984,4.0,1.8,6.0
Br4 O1 W1,3,0.0,0.0,0.0,0.1667,0.6667,0.0,0.0,0.0,0.0,0.1667,-0.3333,1.08,0.313,0.75,0.2317,4.0,1.1547,5.0
Li12 N8 W2,3,0.0,0.5455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,-0.1818,2.06,0.9754,0.8,0.379,4.0,1.1499,5.0
O12 W1 Y6,3,0.0,0.0,0.0,0.6316,0.0,0.0,0.0,0.0,0.0,0.3684,-0.1053,2.22,1.0214,1.2,0.5561,4.0,1.5308,6.0
Cd1 O6 Sr2 W1,4,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,2.49,1.0261,1.4,0.5797,4.0,1.6155,6.0
Ni2 P6 W4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1667,0.45,0.1503,0.35,0.175,3.0,1.3437,7.0
Bi8 O24 W4,3,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.1111,-0.2222,1.42,0.6229,1.0,0.4374,4.0,1.8856,5.0
K1 O18 W6,3,0.0,0.04,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.24,-0.44,2.62,0.6496,1.6,0.4217,4.0,1.7083,6.0
Na12 P8 W2,3,0.0,0.5455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,-0.1818,1.43,0.6459,0.8,0.3755,3.0,0.8624,5.0
C4 W8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,1.3333,0.19,0.0896,0.65,0.3064,4.0,1.8856,6.0
Ba2 O6 Sr1 W1,4,0.0,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.1,-0.2,2.55,1.1338,1.55,0.6761,4.0,1.8574,6.0
Ag4 Br56 W24,3,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.3333,0.5238,1.03,0.3237,0.45,0.1221,2.0,0.8985,6.0
Fe8 W4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6667,0.53,0.2498,0.05,0.0236,2.0,0.9428,15.0
F2 O8 P2 W2,4,0.0,0.0,0.0,0.5714,0.1429,0.0,0.0,0.0,0.0,0.1429,-1.1429,1.79,0.6051,0.85,0.2866,4.0,1.3851,6.0
O16 P4 W4,3,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.1667,-1.1667,1.25,0.5514,0.75,0.2893,4.0,1.4625,6.0
Ba16 Li4 N28 W8,4,0.0,0.0714,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,-0.2857,2.15,0.9761,1.5,0.6446,4.0,1.9795,4.0
O20 P4 W4,3,0.0,0.0,0.0,0.7143,0.0,0.0,0.0,0.0,0.0,0.1429,-1.2857,1.25,0.5283,0.75,0.2761,4.0,1.3851,5.0
Te8 W4,2,0.0,0.0,0.0,0.6667,0.0,0.0,0.6667,0.0,0.0,0.3333,0.0,0.26,0.1226,0.05,0.0236,1.0,0.4714,8.0
Ca4 Ni2 O12 W2,4,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,2.44,0.9902,1.2,0.4984,4.0,1.3416,6.0
Nd8 O24 W4,3,0.0,0.0,0.0,0.6667,0.0,0.2222,0.0,0.0,0.2222,0.1111,-0.2222,2.3,0.9523,1.25,0.5285,6.0,2.5724,5.0
N1 W1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.68,0.34,0.7,0.35,4.0,2.0,7.0
Rb8 S16 W4,3,0.0,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,-0.2857,1.76,0.7788,1.35,0.5902,3.0,1.1952,4.0
Ag4 O14 W4,3,0.0,0.0,0.0,0.6364,0.0,0.0,0.0,0.0,0.0,0.3636,-0.3636,1.51,0.6363,1.0,0.4276,4.0,1.7104,5.0
Ba24 N32 W8,3,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,2.15,0.9985,1.5,0.6946,4.0,2.0,4.0
O16 Pr2 W4,3,0.0,0.0,0.0,0.7273,0.0,0.0909,0.0,0.0,0.0909,0.1818,-0.4545,2.31,0.7294,1.25,0.4264,6.0,2.1359,5.0
Na1 O3 W1,3,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,2.51,0.9888,1.2,0.4984,4.0,1.5492,6.0
K4 O14 W4,3,0.0,0.1818,0.0,0.6364,0.0,0.0,0.0,0.0,0.0,0.1818,-0.3636,2.62,1.0038,1.6,0.6206,4.0,1.5641,5.0
O8 Sr2 W2,3,0.0,0.0,0.1667,0.6667,0.0,0.0,0.0,0.0,0.0,0.1667,-0.3333,2.49,0.9347,1.4,0.5404,4.0,1.675,4.0
