formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Lu4 Mg2 S8,3,0.0,0.0,0.1429,0.0,0.0,0.2857,0.0,0.0,0.2857,0.0,0.0,1.31,0.6418,0.75,0.3388,3.0,1.3553,6.0
Lu1 Ni2 Sn1,3,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.5,0.75,0.69,0.2851,0.4,0.1639,2.0,0.8292,10.0
C1 Lu1 Rh3,3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.6,1.6,1.28,0.4435,1.05,0.3376,4.0,1.3565,12.0
Cl6 Lu2 O24,3,0.0,0.0,0.0,0.75,0.1875,0.0625,0.0,0.0,0.0625,0.0,-1.5,2.17,0.5231,1.15,0.3018,4.0,0.998,8.0
B24 Lu6 Rh24,3,0.0,0.0,0.0,0.0,0.0,0.1111,0.4444,0.0,0.1111,0.4444,3.0,1.01,0.3017,0.9,0.3119,4.0,1.6178,16.666666666666668
Lu16 S24,2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,1.31,0.6418,0.75,0.3674,3.0,1.4697,7.0
Hg1 Lu1,2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,2.0,0.73,0.365,0.25,0.125,0.0,0.0,10.0
Ge2 Lu1 Ni2,3,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.4,-0.2,0.74,0.2796,0.5,0.1855,2.0,0.8,15.0
Lu2 Nd2 Se6,3,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.4,0.0,0.0,1.41,0.6602,0.7,0.32,4.0,1.6,6.0
C2 Co2 Lu2,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.3333,0.3333,1.28,0.5227,1.05,0.4327,4.0,1.633,7.0
Cu2 Lu2 S6 Sr2,4,0.0,0.0,0.1667,0.0,0.0,0.1667,0.0,0.0,0.1667,0.1667,0.1667,1.63,0.6647,1.0,0.3979,3.0,1.1547,7.0
B18 Ba18 Lu6 O54,4,0.0,0.0,0.1875,0.5625,0.0,0.0625,0.1875,0.0,0.0625,0.0,0.0,2.55,1.0551,1.55,0.6142,4.0,1.7321,6.0
Ge2 Lu1 Mn2,3,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.4,-0.2,0.74,0.2897,0.5,0.1828,2.0,0.8,12.0
Lu1 Rh1,2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,3.0,1.01,0.505,0.4,0.2,1.0,0.5,10.0
Lu1 Tl3,2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,1.5,0.35,0.1516,0.15,0.065,0.0,0.0,12.0
Al20 Lu12 O48,3,0.0,0.0,0.0,0.6,0.0,0.15,0.0,0.0,0.15,0.0,0.0,2.17,0.9646,1.15,0.4379,4.0,1.3883,8.0
Ge12 Lu8 Zn10,3,0.0,0.0,0.0,0.0,0.0,0.2667,0.4,0.0,0.2667,0.3333,-0.1333,0.74,0.2975,0.5,0.2055,2.0,0.8844,9.0
Lu2 Si2 Ti2,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,0.0,0.3333,0.3333,1.0,0.63,0.2581,0.65,0.2656,3.0,1.2472,9.0
Ag3 Lu3 Sn3,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.3333,0.0,0.69,0.3184,0.3,0.1225,1.0,0.4714,10.0
Lu6 Mo1 Sb2,3,0.0,0.0,0.0,0.0,0.0,0.6667,0.2222,0.0,0.6667,0.1111,1.7778,0.89,0.3861,0.3,0.1414,1.0,0.4714,8.5
