formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Ba10 N12 Ti4,3,0.0,0.0,0.3846,0.0,0.0,0.0,0.0,0.0,0.0,0.1538,0.0,2.15,1.0027,1.5,0.6875,4.0,1.8333,6.0
Ba4 Se8 Si2,3,0.0,0.0,0.2857,0.5714,0.0,0.0,0.1429,0.0,0.0,0.0,-1.1429,1.66,0.7253,1.05,0.4566,3.0,1.0498,7.0
Ba2 Co2 O14 P4,4,0.0,0.0,0.0909,0.6364,0.0,0.0,0.0,0.0,0.0,0.0909,-1.4545,2.55,0.8575,1.55,0.4682,4.0,1.2129,8.0
Ba2 Cu1 O3,3,0.0,0.0,0.3333,0.5,0.0,0.0,0.0,0.0,0.0,0.1667,-0.0,2.55,1.1567,1.55,0.6949,4.0,1.7951,6.0
Ba2 Mg2 Si2,3,0.0,0.0,0.6667,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,1.01,0.4143,1.05,0.4327,3.0,1.4142,10.0
As2 B2 Ba6 O6,4,0.0,0.0,0.375,0.375,0.0,0.0,0.25,0.0,0.0,0.0,0.0,2.55,1.105,1.55,0.6946,4.0,1.854,7.333333333333333
Ba1 Mo6 S8,3,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6667,1.69,0.4268,1.15,0.3214,3.0,1.0954,7.0
B6 Ba1,2,0.0,0.0,0.1429,0.0,0.0,0.0,0.8571,0.0,0.0,0.0,2.8571,1.15,0.4024,1.3,0.4549,4.0,1.3997,24.0
Ba2 Cu4 O4,3,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2.55,0.9906,1.55,0.5774,4.0,1.4967,6.0
Ba4 S8 Sn4,3,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,1.69,0.6904,1.15,0.4704,3.0,1.299,6.0
Ba2 Mo1 Nd1 O6,4,0.0,0.0,0.2,0.6,0.0,0.1,0.0,0.0,0.1,0.1,-0.1,2.55,1.1135,1.55,0.6623,6.0,2.1932,9.0
Ba4 Nd8 O16,3,0.0,0.0,0.1429,0.5714,0.0,0.2857,0.0,0.0,0.2857,0.0,0.0,2.55,1.182,1.55,0.6745,6.0,2.7105,8.0
Ba6 Nb10 O30,3,0.0,0.0,0.1304,0.6522,0.0,0.0,0.0,0.0,0.0,0.2174,0.0435,2.55,1.0234,1.55,0.5663,4.0,1.6326,10.0
Au4 Ba8 Tl28,3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.4,1.65,0.4339,0.8,0.2067,0.0,0.0,12.0
Ba4 Cd4 S8,3,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.69,0.7043,1.15,0.475,3.0,1.299,8.0
Ba2 Mn3 O2 Sb2,4,0.0,0.0,0.2222,0.2222,0.0,0.0,0.2222,0.0,0.0,0.3333,0.0,2.55,0.8935,1.55,0.5175,4.0,1.3966,8.0
Ba4 Na2 Ni6 O12,4,0.0,0.0833,0.1667,0.5,0.0,0.0,0.0,0.0,0.0,0.25,-0.0833,2.55,1.0772,1.55,0.6026,4.0,1.479,8.5
As2 Ba2 Cu2,3,0.0,0.0,0.3333,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.3333,1.29,0.554,1.0,0.432,2.0,0.9428,13.0
Ba2 O6 Pr1 Pt1,4,0.0,0.0,0.2,0.6,0.0,0.1,0.0,0.0,0.1,0.1,-0.3,2.55,1.111,1.55,0.658,6.0,2.2716,12.0
Ba5 Nb4 O15,3,0.0,0.0,0.2083,0.625,0.0,0.0,0.0,0.0,0.0,0.1667,-0.0,2.55,1.1031,1.55,0.6365,4.0,1.748,10.199999999999999
Ba4 O12 Ru3 Zr1,4,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.2,-0.15,2.55,1.0542,1.55,0.6207,4.0,1.7436,11.5
Ba3 Ca1 Ir2 O9,4,0.0,0.0,0.2667,0.6,0.0,0.0,0.0,0.0,0.0,0.1333,-0.2667,2.55,1.0955,1.55,0.6414,4.0,1.8571,11.666666666666666
Ba4 Na2 Nb10 O30,4,0.0,0.0435,0.087,0.6522,0.0,0.0,0.0,0.0,0.0,0.2174,-0.0,2.55,1.0204,1.55,0.5389,4.0,1.5174,8.0
Ba4 Hg8 Tl8,3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,1.11,0.4053,0.65,0.2538,0.0,0.0,13.0
Ba16 Br8 Si12,3,0.0,0.0,0.4444,0.0,0.2222,0.0,0.3333,0.0,0.0,0.0,-0.6667,2.07,0.8109,1.05,0.5121,3.0,1.3426,7.25
Ba2 Mo1 O6 Sm1,4,0.0,0.0,0.2,0.6,0.0,0.1,0.0,0.0,0.1,0.1,-0.1,2.55,1.1097,1.55,0.6623,6.0,2.1932,12.0
Ba2 P16,2,0.0,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4444,1.3,0.4086,1.15,0.3614,3.0,0.9428,9.0
Ba4 Er8 O20 Zn4,4,0.0,0.0,0.1111,0.5556,0.0,0.2222,0.0,0.0,0.2222,0.1111,-0.0,2.55,1.1005,1.55,0.6017,6.0,2.4944,8.0
Ag2 Ba1 Mn1 O8 V2,5,0.0,0.0,0.0714,0.5714,0.0,0.0,0.0,0.0,0.0,0.3571,-0.0,2.55,0.9418,1.55,0.5157,4.0,1.407,10.0
Ba2 Na1 O6 Os1,4,0.0,0.1,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.1,-0.3,2.55,1.1406,1.55,0.6508,4.0,1.7916,12.0
B3 Ba4 N6 Na1,4,0.0,0.0714,0.2857,0.0,0.0,0.0,0.2143,0.0,0.0,0.0,0.0,2.15,0.9455,1.5,0.6629,4.0,1.78,8.0
