formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
B2 I6,2,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.62,0.2685,0.55,0.2382,3.0,1.299,4.0
Bi18 I4,2,0.0,0.0,0.0,0.0,0.1818,0.0,0.0,0.0,0.0,0.0,2.2727,0.64,0.2468,0.2,0.0771,1.0,0.3857,6.0
I28 Ta12,2,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.3,0.8,1.16,0.5316,0.05,0.0229,1.0,0.4583,7.2857142857142856
Ag2 Hg1 I4,3,0.0,0.0,0.0,0.0,0.5714,0.0,0.0,0.0,0.0,0.4286,-0.1429,0.73,0.3504,0.2,0.0881,1.0,0.3499,5.0
H2 I2 Sr2,3,0.0,0.0,0.3333,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.7225,1.75,0.7261,4.0,1.8856,10.0
Ca12 I12 P4,3,0.0,0.0,0.4286,0.0,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.7787,0.8,0.2799,2.0,0.6999,7.0
Bi2 I2 O2,3,0.0,0.0,0.0,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.5807,1.0,0.432,4.0,1.6997,11.0
I10 Os1 Y6,3,0.0,0.0,0.0,0.0,0.5882,0.0,0.0,0.0,0.0,0.4118,0.7059,1.44,0.6766,0.5,0.1969,1.0,0.2353,6.5999999999999996
I2 La2,2,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,1.56,0.78,0.55,0.275,3.0,1.5,9.0
I8 La2 Sr2,3,0.0,0.0,0.1667,0.0,0.6667,0.1667,0.0,0.0,0.1667,0.1667,0.1667,1.71,0.772,0.6,0.2714,3.0,1.118,7.0
I12 Pt4,2,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,-0.25,0.38,0.1645,0.05,0.0217,1.0,0.433,5.333333333333333
I12 Na2 Sc4,3,0.0,0.1111,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.2222,0.1111,1.73,0.6904,0.4,0.137,2.0,0.6849,6.0
F6 I2 Sn4,3,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,-2.0,2.02,0.9233,0.95,0.467,3.0,1.5,13.0
H8 I2 N2 O8,4,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,-1.6,1.24,0.5611,1.15,0.332,4.0,1.1358,4.0
Hg2 I2,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.66,0.33,0.1,0.05,1.0,0.5,nan
I2 N2 Th2,3,0.3333,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.3333,0.0,0.0,1.74,0.747,1.15,0.4767,7.0,2.8674,12.0
C12 Ga1 H36 I3 O6 S6,6,0.0,0.0,0.0,0.0938,0.0469,0.0,0.0,0.0,0.0,0.0,-1.6875,1.63,0.3724,1.15,0.339,4.0,1.0259,9.3333333333333339
I8 O24 Pb4,3,0.0,0.0,0.0,0.6667,0.2222,0.0,0.0,0.0,0.0,0.0,-1.3333,1.11,0.4291,1.2,0.4532,4.0,1.5947,5.0
