formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Ag2 Cd4 Ga2 S8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.89,0.4061,0.6,0.2634,2.0,0.927,4.0
Cd2 S8 Tm4,3,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.2857,0.1429,0.0,1.33,0.6011,0.75,0.3437,5.0,2.1853,4.0
As8 Cd8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.5,0.49,0.245,0.4,0.2,1.0,0.5,5.0
Cd4 K8 O8,3,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.62,1.1848,1.6,0.7181,3.0,1.2,5.0
Cd4 Cl2 P6,3,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.3333,-1.0,1.47,0.49,0.55,0.2593,2.0,0.9428,5.0
Cd2 Pd4 Yb4,3,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.6,2.4,2.2,1.0118,0.35,0.1568,3.0,1.4697,9.0
Ag1 Cd2 Ce1,3,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.75,2.0,0.81,0.298,0.3,0.1244,3.0,1.299,10.0
C8 Cd4 H24 O24,4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0667,-1.6,1.75,0.6245,1.3,0.3263,4.0,0.9798,6.0
Cd8 O28 Te8,3,0.0,0.0,0.0,0.8182,0.0,0.0,0.1818,0.0,0.0,0.1818,-1.2727,1.75,0.7534,0.95,0.4233,3.0,1.4431,6.25
Cd2 Cs2 La2 Te6,4,0.0,0.1667,0.0,0.5,0.0,0.1667,0.5,0.0,0.1667,0.3333,-0.0,1.31,0.5246,1.2,0.4403,3.0,1.1055,5.0
Cd2 K12 Te8,3,0.0,0.5455,0.0,0.3636,0.0,0.0,0.3636,0.0,0.0,0.0909,0.0,1.28,0.6067,0.8,0.3855,1.0,0.4979,6.0
Cd12 Ni12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.22,0.11,0.2,0.1,1.0,0.5,6.0
Cd2 F12 Tb2,3,0.0,0.0,0.0,0.0,0.75,0.125,0.0,0.0,0.125,0.125,-0.125,3.98,1.4217,1.25,0.5005,6.0,2.0879,6.0
Cd2 Cr4 Se8,3,0.0,0.0,0.0,0.5714,0.0,0.0,0.0,0.0,0.0,0.4286,0.0,0.89,0.4356,0.4,0.1555,1.0,0.3499,5.0
As2 Ca1 Cd2,3,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.4,-0.0,1.18,0.4335,0.65,0.2538,1.0,0.4899,6.0
Cd1 Dy1,2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,2.5,0.47,0.235,0.2,0.1,3.0,1.5,10.0
Cd8 N16 O48,3,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.1111,-1.7778,1.75,0.5437,0.95,0.2953,3.0,0.9428,6.0
Cd1 F3 K1,3,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0,3.16,1.363,1.7,0.7043,3.0,1.2649,6.0
Cd2 Nd4 S8,3,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.2857,0.1429,0.0,1.44,0.6446,0.85,0.3825,5.0,2.1853,6.0
