formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Cs2 Pr2 Te6 Zn2,4,0.0,0.1667,0.0,0.5,0.0,0.1667,0.5,0.0,0.1667,0.1667,-0.0,1.31,0.5192,1.25,0.4506,4.0,1.2583,7.0
Cd2 Pr4 Se8,3,0.0,0.0,0.0,0.5714,0.0,0.2857,0.0,0.0,0.2857,0.1429,0.0,1.42,0.6343,0.7,0.311,4.0,1.7496,7.0
O12 Pr4 Rh4,3,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.2,0.2,0.0,2.31,0.9245,1.25,0.5148,6.0,2.4,6.0
Na2 Pr16 Se24,3,0.0,0.0476,0.0,0.5714,0.0,0.381,0.0,0.0,0.381,0.0,0.0476,1.62,0.7149,0.7,0.3438,5.0,1.9909,7.0
Pr8 Sb6,2,0.0,0.0,0.0,0.0,0.0,0.5714,0.4286,0.0,0.5714,0.0,0.4286,0.92,0.4553,0.4,0.1979,3.0,1.4846,7.0
Os4 Pr1 Sb12,3,0.0,0.0,0.0,0.0,0.0,0.0588,0.7059,0.0,0.0588,0.2353,-1.0,1.07,0.2339,0.55,0.1207,3.0,0.7715,13.0
O12 Pr4 Ru4,3,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.2,0.2,0.0,2.31,0.9331,1.25,0.5083,6.0,2.4,6.0
B1 Pr1 Pt3,3,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.6,2.4,1.15,0.4458,1.0,0.3162,6.0,1.9596,10.0
O2 P2 Pr2 Zn2,4,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.0,2.31,0.8584,1.25,0.4596,6.0,2.2776,6.0
Au20 F84 Pr8,3,0.0,0.0,0.0,0.0,0.75,0.0714,0.0,0.0,0.0714,0.1786,0.0,2.85,0.8592,1.35,0.4445,6.0,2.0304,7.0
H2 Pr1,2,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.0,0.3333,1.07,0.5044,1.6,0.7542,7.0,3.2998,8.0
Ni4 Pr4 Sn4,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.3333,0.3333,0.83,0.38,0.5,0.216,4.0,1.6997,9.0
Cs4 O6 Pr2,3,0.0,0.3333,0.0,0.5,0.0,0.1667,0.0,0.0,0.1667,0.0,-0.1667,2.65,1.2734,2.0,0.91,6.0,2.4267,4.0
Ag2 Pb2 Pr2,3,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3333,0.3333,2.0,1.2,0.4989,0.25,0.108,3.0,1.2472,10.0
B8 O24 Pr2 Sc6,4,0.0,0.0,0.0,0.6,0.0,0.05,0.2,0.0,0.05,0.15,0.0,2.31,0.8984,1.25,0.4144,6.0,1.4283,7.0
Ge2 Pr1 Rh2,3,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.4,0.2,1.15,0.4236,0.6,0.2245,4.0,1.4697,14.0
Co1 Ge3 Pr1,3,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.2,-1.4,0.88,0.3427,0.6,0.2332,4.0,1.6,11.0
Ba4 O12 Pr2 Ru2,4,0.0,0.0,0.2,0.6,0.0,0.1,0.0,0.0,0.1,0.1,-0.2,2.55,1.1134,1.55,0.6563,6.0,2.1932,6.0
