formula,numberOfSpecies,fracActinoid,fracAlkali,fracAlkaline,fracChalcogen,fracHalogen,fracLanthanoid,fracMetalloid,fracNobleGas,fracRareEarth,fracTransitionMetal,electronsPerAtom,electronegativityRange,electronegativityStd,radiiRange,radiiStd,rowRange,rowStd,avgCoordination
Br12 Ge4 Rb4,3,0.0,0.2,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,-1.2,2.14,0.8453,1.2,0.4716,1.0,0.4,7.0
Cu4 Rb4 S8 Ti2,4,0.0,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.2222,1.76,0.6918,1.35,0.5213,2.0,0.7857,11.0
Cl4 H18 N6 O8 Rb1 Ru1,6,0.0,0.0263,0.0,0.2105,0.1053,0.0,0.0,0.0,0.0,0.0263,-1.3684,2.62,0.61,2.1,0.4076,4.0,1.0041,8.0
F4 H8 O4 Rb4,4,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,-0.8,3.16,1.102,2.1,0.7921,4.0,1.4697,7.0
Ge4 O14 Rb12,3,0.0,0.4,0.0,0.4667,0.0,0.0,0.1333,0.0,0.0,0.0,-1.0667,2.62,1.2182,1.75,0.8139,3.0,1.4079,6.333333333333333
B80 H72 Rb8,3,0.0,0.05,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.1,1.38,0.2929,2.1,0.4863,4.0,0.9,8.0
As12 Rb20 Si4,3,0.0,0.5556,0.0,0.0,0.0,0.0,0.4444,0.0,0.0,0.0,-0.8889,1.36,0.6461,1.25,0.6027,2.0,0.6849,9.1999999999999993
Ag4 Rb4 Se16,3,0.0,0.1667,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.1667,-1.0,1.73,0.6399,1.2,0.4451,1.0,0.4714,10.0
Al2 H16 N8 Rb2,4,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1429,2.22,0.5938,2.1,0.5652,4.0,1.0973,11.0
C4 Cu2 Rb2,3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-1.25,1.73,0.707,1.65,0.675,3.0,1.299,11.0
